id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoDePensiones,entidadPublica
2083,517265,eugenia gonzalez,44,M,Pasto,57,true,Proteccion,Policia
2084,676713,carmen mendoza,29,M,Bucaramanga,27,true,Colpensiones,Minsalud
2085,561914,valeria pardo,59,M,Pasto,43,false,Porvenir,Minsalud
2086,130238,felipe flores,48,M,Yopal,46,true,Porvenir,Minsalud
2087,790808,ricardo gomez,31,M,Popayan,25,false,Colpensiones,Mininterior
2088,854047,manuel reyes,49,M,Pitalito,54,false,Null,Mininterior
2089,372841,vicente castillo,36,F,Santa Rosa de Cabal,46,true,Porvenir,Minsalud
2090,876233,dolores gonzalez,41,M,Pasto,39,false,Null,Mininterior
2091,676502,alexander reyes,33,F,Monteria,42,false,Colfondos,Armada
2092,955397,juanita guadalupe,36,F,Yopal,54,false,Fondo extranjero,Armada
2093,416187,fabiola rodriguez,43,F,Ibague,41,false,Fondo extranjero,Minsalud
2094,751832,yadira gomez,30,M,Pereira,39,false,Colpensiones,Armada
2095,711044,gabriela gonzalez,52,F,Cucuta,31,false,Null,Inpec
2096,364599,josue jimenez,30,F,Yopal,48,true,Proteccion,Null
2097,101393,susana vega,57,M,Santa Rosa de Cabal,46,false,Colpensiones,Null
2098,438358,lucas rodrigo,55,F,Manizales,24,true,Proteccion,Minsalud
2099,551448,olga gonzalez,32,F,Arauquita,56,true,Fondo extranjero,Policia
2100,608443,kike diaz,26,F,Riohacha,31,true,Colfondos,Policia
2101,422950,hector roa,41,F,Inirida,39,false,Old Mutual,Armada
2102,193043,lucas silva,57,F,Bucaramanga,35,false,Colpensiones,Inpec
2103,259970,natividad vega,48,F,Cali,36,true,Fondo extranjero,Mininterior
2104,438817,sergio quintana,32,M,Pereira,45,true,Colfondos,Inpec
2105,338125,jorge rodrigo,43,F,Inirida,23,true,Colpensiones,Mininterior
2106,880366,gabriel torres,54,F,Valledupar,22,false,Null,Null
2107,113097,veronica rojas,52,M,Apartado,42,false,Old Mutual,Null
2108,819969,sergio delgado,50,M,Girardot,39,true,Colpensiones,Null
2109,397717,violeta pineda,53,M,Arauca,25,true,Colpensiones,Policia
2110,934508,mario delgado,48,M,Yopal,53,true,Colpensiones,Armada
2111,928625,mariana gomez,22,M,Inirida,40,true,Porvenir,Policia
2112,586688,jorge lira,51,M,Chia,46,false,Colfondos,Null
2113,380676,valeria caro,22,F,Riohacha,42,false,Proteccion,Null
2114,293854,josue bautista,53,M,Neiva,50,false,Proteccion,Mininterior
2115,801560,cesar sarmiento,29,M,Valledupar,38,false,Porvenir,Minsalud
2116,242699,roberto rivera,53,F,Villavicencio,26,true,Porvenir,Minsalud
2117,532415,miriam garcia,48,F,Arauca,44,false,Porvenir,Armada
2118,183647,mario castro,52,M,Inirida,21,false,Colpensiones,Inpec
2119,515476,elsa quintero,20,F,Apartado,39,true,Porvenir,Armada
2120,805209,kira herrera,43,F,Valledupar,60,false,Null,Minsalud
2121,233759,beto andrade,54,M,Riohacha,53,true,Fondo extranjero,Null
2122,120498,alberto mora,42,F,Leticia,54,false,Old Mutual,Armada
2123,174262,eugenia ferrari,45,F,Cartagena,54,true,Old Mutual,Armada
2124,197613,teresa garcia,54,M,Santa Rosa de Cabal,55,false,Null,Minsalud
2125,239837,yolanda garcia,30,F,Arauquita,42,true,Colfondos,Mininterior
2126,871080,olivia salazar,56,M,Pereira,52,true,Colpensiones,Null
2127,785546,jorge torres,32,M,Valledupar,49,true,Old Mutual,Armada
2128,415889,lidia carrera,55,M,Pasto,34,false,Colpensiones,Minsalud
2129,145671,jorge gonzalez,48,M,Santa Marta,50,true,Fondo extranjero,Minsalud
2130,743416,hugo torres,36,M,Riohacha,40,false,Old Mutual,Policia
2131,261172,claudia hernandez,22,F,Sincelejo,38,false,Colfondos,Inpec
2132,953340,noel castro,53,F,Arauquita,42,true,Porvenir,Inpec
2133,336072,victor juarez,29,M,Soacha,23,false,Old Mutual,Inpec
2134,892612,oscar lopez,21,F,Arauquita,58,false,Colpensiones,Minsalud
2135,795091,alberto gomez,25,F,Leticia,21,false,Colfondos,Mininterior
2136,538476,gerardo silva,49,M,Tunja,27,true,Colfondos,Null
2137,862019,pablo alfaro,45,F,Arauca,44,false,Null,Policia
2138,145178,barbara pineda,53,F,Girardot,53,true,Fondo extranjero,Null
2139,692770,tomas salazar,25,M,Cali,51,false,Fondo extranjero,Minsalud
2140,196332,yolanda moreno,37,F,Sincelejo,31,true,Old Mutual,Policia
2141,958648,federico vega,48,M,Monteria,42,true,Porvenir,Mininterior
2142,218160,yasmin moreno,58,M,Bucaramanga,48,false,Null,Policia
2143,849937,olga roberto,48,F,Manizales,29,false,Proteccion,Minsalud
2144,220047,ivana franco,32,F,Cucuta,52,false,Fondo extranjero,Inpec
2145,413181,silvia juarez,31,F,Popayan,21,true,Old Mutual,Mininterior
2146,601574,hugo valenzuela,45,M,Villavicencio,50,true,Fondo extranjero,Minsalud
2147,905904,carlos garcia,49,M,Quibdo,25,true,Fondo extranjero,Armada
2148,903954,david rojas,53,M,Santa Marta,36,false,Proteccion,Null
2149,856326,pablo sarmiento,43,F,Ibague,44,true,Porvenir,Mininterior
2150,283175,patricia jimenez,40,M,Neiva,48,true,Colpensiones,Minsalud
2151,925828,federico gomez,37,F,Sincelejo,20,true,Fondo extranjero,Null
2152,761694,pilar mora,54,F,Villavicencio,39,false,Null,Inpec
2153,588957,daniel romero,56,F,Ibague,48,false,Old Mutual,Minsalud
2154,656776,bianca morales,32,F,Arauquita,53,false,Fondo extranjero,Policia
2155,200463,luisana jimenez,21,F,Villavicencio,33,false,Fondo extranjero,Policia
2156,885923,isabela ramirez,31,M,Pitalito,47,true,Colfondos,Minsalud
2157,768073,walter gonzalez,60,F,Cucuta,41,false,Null,Inpec
2158,416327,montserrat ramirez,20,M,Santa Rosa de Cabal,57,true,Old Mutual,Mininterior
2159,102252,valeria vasquez,28,F,Quibdo,38,false,Fondo extranjero,Minsalud
2160,434589,oscar ferrari,21,M,Bogota,31,true,Proteccion,Minsalud
2161,707819,mariana rojas,41,M,Barranquilla,42,false,Fondo extranjero,Mininterior
2162,182029,sergio reyes,22,F,Medellin,33,false,Proteccion,Armada
2163,381264,sofia quintero,54,M,Sincelejo,34,false,Fondo extranjero,Inpec
2164,653714,teresa guzman,58,F,Bucaramanga,56,true,Null,Minsalud
2165,158300,fabiola torres,50,F,Ibague,34,false,Old Mutual,Null
2166,231884,kevin cifuentes,56,F,Bogota,33,false,Colpensiones,Armada
2167,950986,gabriela flores,30,M,Cali,21,true,Fondo extranjero,Null
2168,636786,olga juarez,36,M,Medellin,60,true,Proteccion,Null
2169,290512,pilar romero,45,M,Ibague,39,false,Colfondos,Policia
2170,703457,jorge perez,35,F,Pitalito,30,true,Porvenir,Armada
2171,743299,veronica fuentes,60,M,Arauquita,39,false,Proteccion,Minsalud
2172,335893,hector silva,45,F,Valledupar,43,false,Colfondos,Minsalud
2173,345686,walter pinto,57,M,Girardot,48,false,Porvenir,Armada
2174,453459,ana soto,34,M,Arauquita,50,false,Colpensiones,Minsalud
2175,607230,benito soto,58,M,Quibdo,60,false,Colfondos,Inpec
2176,889760,tomas salazar,52,F,Cartagena,41,true,Null,Policia
2177,990997,hugo guzman,49,M,Ibague,35,true,Colpensiones,Minsalud
2178,922801,lucas ramirez,53,F,Leticia,43,false,Porvenir,Null
2179,682232,roberto gonzalez,20,F,Arauquita,55,false,Colpensiones,Minsalud
2180,195519,wenceslao hinojosa,33,F,Bucaramanga,22,false,Null,Mininterior
2181,885455,ivonne silva,49,F,Barranquilla,42,true,Colfondos,Minsalud
2182,864535,felicia gonzalez,29,M,Apartado,59,false,Colpensiones,Policia
2183,366153,fernando marin,52,M,Arauca,27,true,Null,Inpec
2184,669772,david garcia,49,M,Santa Marta,55,false,Null,Inpec
2185,448897,blanca delgado,52,M,Pereira,32,false,Colfondos,Armada
2186,111337,claudia castillo,30,M,Ibague,47,false,Colfondos,Policia
2187,526337,alexander serna,50,M,Barranquilla,32,true,Colfondos,Inpec
2188,940230,hugo sierra,44,M,Cali,27,true,Null,Null
2189,337089,felipe torres,26,M,Inirida,38,true,Proteccion,Policia
2190,932630,ana gonzalez,35,F,Manizales,44,false,Fondo extranjero,Minsalud
2191,900331,elias alfaro,31,M,Ibague,50,false,Porvenir,Minsalud
2192,145691,karen ruiz,23,M,Bucaramanga,45,false,Colfondos,Inpec
2193,794750,marta soto,47,F,Arauquita,59,true,Colfondos,Mininterior
2194,908022,manuel caro,60,F,Cartagena,26,true,Fondo extranjero,Null
2195,780877,urbano pino,46,F,Riohacha,27,false,Fondo extranjero,Policia
2196,988382,fernando romero,59,M,Sincelejo,29,true,Null,Inpec
2197,815363,teresa rodrigo,34,M,Cartagena,33,false,Null,Armada
2198,191500,nicolas ramirez,45,F,Arauca,22,false,Colfondos,Mininterior
2199,773285,tomas murillo,53,M,Apartado,22,true,Fondo extranjero,Null
2200,278416,daniel pico,25,F,Cucuta,29,false,Null,Inpec
2201,110260,montserrat romero,59,F,Valledupar,44,false,Null,Inpec
2202,927588,manuel castro,42,F,Quibdo,34,true,Colpensiones,Policia
2203,175789,cesar salcedo,33,F,Leticia,22,false,Colpensiones,Policia
2204,841915,leonardo marin,53,F,Neiva,46,true,Colfondos,Mininterior
2205,518670,eliza delgado,21,M,Sincelejo,38,true,Null,Inpec
2206,871957,daniel pinto,41,F,Bucaramanga,42,false,Fondo extranjero,Minsalud
2207,526679,jose garcia,55,F,Monteria,26,false,Null,Mininterior
2208,277138,gloria gil,21,M,Florencia,42,false,Porvenir,Policia
2209,436811,gloria montero,40,M,Chia,54,true,Null,Minsalud
2210,835104,miriam gomez,57,M,Florencia,29,true,Proteccion,Null
2211,892881,pablo perez,28,M,Girardot,39,true,Fondo extranjero,Inpec
2212,405746,urbano delgado,50,M,Neiva,36,true,Porvenir,Policia
2213,885019,xavier torres,39,M,Popayan,58,true,Colfondos,Inpec
2214,907535,juanita gomez,55,F,Florencia,42,true,Old Mutual,Armada
2215,923618,carlos hinojosa,42,F,Soacha,56,false,Colpensiones,Mininterior
2216,527619,gabriel soto,42,F,Pereira,21,false,Colpensiones,Inpec
2217,425324,oscar rojas,21,M,Arauca,52,false,Null,Null
2218,732662,pilar juarez,30,M,Neiva,57,true,Null,Mininterior
2219,829131,elsa gomez,21,F,Barranquilla,57,true,Null,Minsalud
2220,326039,leonardo montoya,41,F,Florencia,20,true,Colpensiones,Armada
2221,868098,marta castro,60,M,Sincelejo,21,true,Null,Mininterior
2222,276309,karla castillo,43,M,Cartagena,38,true,Null,Armada
2223,327175,alexander gomez,51,F,Santa Marta,40,false,Null,Inpec
2224,678634,nicolas sierra,47,M,Bogota,57,false,Fondo extranjero,Minsalud
2225,758751,zoraida garcia,27,F,Quibdo,40,true,Colfondos,Mininterior
2226,458419,quiana murillo,43,M,Sincelejo,33,true,Old Mutual,Minsalud
2227,759402,wilson torres,56,M,Monteria,48,false,Proteccion,Null
2228,345344,alberto vargas,44,F,Pasto,30,false,Null,Null
2229,254556,andres fuentes,30,M,Florencia,46,false,Null,Inpec
2230,954499,hugo castro,35,F,Barranquilla,56,true,Colpensiones,Armada
2231,515141,norma moreno,59,M,Valledupar,57,false,Old Mutual,Inpec
2232,876265,noel gomez,22,F,Popayan,41,false,Colfondos,Armada
2233,402254,vicente rodriguez,37,M,Manizales,58,false,Porvenir,Null
2234,467235,gonzalo alvarez,52,M,Manizales,57,false,Old Mutual,Null
2235,562399,diana alvarez,42,F,Sincelejo,36,false,Fondo extranjero,Policia
2236,994431,gabriel barrera,58,M,Quibdo,23,true,Colpensiones,Mininterior
2237,358593,pablo alvarez,31,F,Girardot,50,true,Colpensiones,Inpec
2238,108248,patricia rodriguez,48,F,Inirida,38,true,Colfondos,Armada
2239,711709,luis lopez,49,M,Yopal,22,true,Old Mutual,Policia
2240,123078,angela pinto,42,F,Quibdo,30,true,Old Mutual,Policia
2241,990655,gloria castro,59,M,Leticia,46,false,Fondo extranjero,Policia
2242,851315,roberto morales,37,M,Cucuta,29,false,Null,Minsalud
2243,169723,ricardo morales,39,M,Yopal,44,true,Fondo extranjero,Armada
2244,636746,julieta reyes,52,M,Popayan,49,true,Proteccion,Null
2245,971306,tomas fuentes,24,M,Bucaramanga,39,true,Fondo extranjero,Minsalud
2246,101390,luis reyes,58,M,Leticia,32,true,Fondo extranjero,Null
2247,962544,carlos salazar,20,F,Leticia,57,true,Old Mutual,Policia
2248,295589,eduardo andrade,23,M,Yopal,51,false,Proteccion,Mininterior
2249,340605,humberto garcia,29,M,Chia,22,false,Fondo extranjero,Armada
2250,779215,teresa cruz,53,M,Bogota,23,false,Old Mutual,Armada
2251,374478,gloria serna,38,F,Tunja,59,false,Colfondos,Mininterior
2252,212662,fabiola vega,48,M,Santa Marta,29,false,Proteccion,Armada
2253,193647,luis quintero,60,F,Cucuta,53,false,Old Mutual,Null
2254,412611,carlos torres,58,M,Armenia,36,false,Proteccion,Inpec
2255,179551,xavier pinto,45,M,Santa Marta,42,false,Null,Inpec
2256,922506,zulema bustos,28,F,Yopal,41,false,Fondo extranjero,Inpec
2257,160879,ivan delgado,27,F,Florencia,21,true,Colfondos,Armada
2258,955331,diana gonzalez,29,M,Cucuta,56,false,Null,Null
2259,281000,wenceslao lira,59,M,Yopal,22,false,Colfondos,Minsalud
2260,477751,bianca garcia,60,F,Santa Marta,21,false,Colpensiones,Minsalud
2261,341448,nadia reyes,60,M,Manizales,26,true,Null,Armada
2262,250802,susana gonzalez,52,M,Quibdo,30,false,Porvenir,Mininterior
2263,417961,dolores pino,55,M,Bucaramanga,33,false,Proteccion,Null
2264,478875,rami reyes,29,F,Soacha,23,false,Proteccion,Armada
2265,261150,kevin rivera,52,F,Manizales,54,false,Colfondos,Inpec
2266,914397,zulema castro,57,F,Bucaramanga,35,true,Null,Minsalud
2267,345050,isidro cameron,24,M,Arauquita,52,false,Porvenir,Null
2268,818433,yadira bautista,51,F,Santa Rosa de Cabal,52,true,Old Mutual,Null
2269,369295,samuel delgado,28,F,Pasto,46,true,Proteccion,Armada
2270,340314,fabio sierra,36,F,Cartagena,41,true,Old Mutual,Minsalud
2271,659535,katerina sanchez,24,M,Armenia,32,false,Proteccion,Mininterior
2272,642299,xavier vargas,22,M,Cali,58,true,Proteccion,Armada
2273,714099,vicente fuentes,28,M,Florencia,25,false,Colpensiones,Inpec
2274,616937,isidro delgado,54,F,Quibdo,29,false,Old Mutual,Armada
2275,627861,jorge perez,54,M,Chia,44,true,Null,Mininterior
2276,219400,juan castillo,24,F,Inirida,39,true,Old Mutual,Minsalud
2277,918363,hector jimenez,31,M,Florencia,49,true,Null,Minsalud
2278,915541,yolanda garcia,36,M,Inirida,37,false,Fondo extranjero,Inpec
2279,184307,lucas pineda,35,F,Valledupar,43,false,Null,Armada
2280,508208,graciela mendoza,53,M,Florencia,22,true,Null,Inpec
2281,553269,jose gonzalez,40,F,Quibdo,38,false,Fondo extranjero,Mininterior
2282,714611,dolores herrera,48,M,Cali,57,true,Fondo extranjero,Policia
2283,933193,ximena perez,28,F,Tunja,27,false,Colfondos,Policia
2284,969634,sonia murillo,46,F,Bogota,55,false,Porvenir,Policia
2285,154822,gerardo franco,58,M,Quibdo,54,true,Old Mutual,Null
2286,113217,gloria fuentes,46,F,Valledupar,50,true,Porvenir,Null
2287,832019,urbano rojas,25,M,Chia,58,true,Fondo extranjero,Inpec
2288,652157,katerina vela,34,F,Inirida,25,false,Colpensiones,Armada
2289,187022,leandro ramirez,60,F,Yopal,41,false,Colfondos,Armada
2290,129703,katerina garcia,42,F,Santa Rosa de Cabal,22,true,Fondo extranjero,Null
2291,381927,ivan calderon,49,M,Girardot,49,true,Old Mutual,Null
2292,694307,quico marquez,43,F,Bogota,51,false,Colfondos,Policia
2293,413031,katerina castro,36,M,Yopal,28,false,Porvenir,Null
2294,770713,pablo reyes,50,F,Santa Marta,40,false,Null,Policia
2295,795762,carmen juarez,21,M,Chia,28,true,Colfondos,Inpec
2296,477959,yolanda carrillo,25,F,Popayan,46,true,Porvenir,Null
2297,214438,javier lopez,59,F,Cartagena,36,false,Proteccion,Mininterior
2298,157619,nerea montoya,44,M,Florencia,49,true,Old Mutual,Null
2299,980446,walter martinez,29,F,Ibague,43,false,Proteccion,Mininterior
2300,572032,isabela gonzalez,45,M,Sincelejo,53,true,Proteccion,Inpec
2301,753847,esteban reyes,25,M,Cartagena,47,false,Colpensiones,Mininterior
2302,598907,ricardo roberto,29,F,Arauca,42,true,Colpensiones,Armada
2303,352399,zacarias guadalupe,60,M,Quibdo,40,false,Proteccion,Mininterior
2304,744978,rosa carrera,41,M,Girardot,58,true,Fondo extranjero,Policia
2305,683589,luis gonzalez,36,F,Cucuta,47,false,Proteccion,Armada
2306,760227,ricardo delgado,36,F,Arauca,58,true,Fondo extranjero,Policia
2307,115648,fabiola reyes,44,F,Neiva,40,false,Colpensiones,Mininterior
2308,297388,zulema hinojosa,23,F,Armenia,25,false,Proteccion,Inpec
2309,706671,rosa garcia,39,F,Villavicencio,20,false,Proteccion,Null
2310,174083,teresa ferrer,32,F,Cartagena,45,false,Proteccion,Mininterior
2311,638026,teresa herrera,36,F,Riohacha,39,true,Porvenir,Policia
2312,175332,susana alvarado,41,M,Yopal,26,true,Colpensiones,Inpec
2313,258228,miriam morales,26,F,Arauquita,20,true,Colfondos,Mininterior
2314,204514,hugo restrepo,28,M,Inirida,20,true,Colpensiones,Null
2315,456413,lidia delgado,44,M,Santa Rosa de Cabal,54,true,Fondo extranjero,Null
2316,279324,yolanda montero,45,F,Leticia,45,false,Proteccion,Minsalud
2317,518440,nerea gomez,54,F,Girardot,51,true,Old Mutual,Armada
2318,263022,daniel gomez,35,M,Arauquita,48,false,Old Mutual,Policia
2319,972741,ursula alvarado,25,M,Ibague,25,true,Null,Minsalud
2320,127105,carmen santa,46,M,Riohacha,26,false,Colpensiones,Mininterior
2321,967579,ricardo cabrera,33,M,Cucuta,46,true,Colfondos,Armada
2322,983263,ana pinto,32,F,Manizales,50,true,Fondo extranjero,Null
2323,699718,juanita martinez,54,F,Neiva,55,false,Old Mutual,Null
2324,222470,teresa vega,43,F,Barranquilla,43,true,Proteccion,Mininterior
2325,134488,victor ramirez,21,F,Armenia,40,true,Null,Armada
2326,865687,hector morales,44,F,Sincelejo,43,false,Colpensiones,Null
2327,706783,rami vega,25,F,Sincelejo,30,true,Old Mutual,Inpec
2328,919532,iris hernandez,47,M,Leticia,50,false,Colpensiones,Policia
2329,632643,manuel garcia,30,M,Santa Rosa de Cabal,40,false,Colfondos,Inpec
2330,539812,jorge perez,21,F,Chia,56,true,Colpensiones,Inpec
2331,390603,graciela salas,29,M,Riohacha,54,false,Null,Minsalud
2332,705533,urbano flores,28,M,Florencia,32,false,Fondo extranjero,Armada
2333,590778,raul vazquez,29,F,Cartagena,51,false,Colpensiones,Null
2334,866076,daniel montero,38,F,Barranquilla,53,false,Colpensiones,Minsalud
2335,501466,esteban delgado,30,F,Girardot,40,true,Null,Policia
2336,843755,barbara rodrigo,47,M,Quibdo,58,true,Null,Armada
2337,472949,claudia perez,34,M,Pitalito,34,false,Colpensiones,Policia
2338,231424,gabriel pineda,56,M,Valledupar,50,true,Colpensiones,Armada
2339,904796,karina torres,34,M,Neiva,43,false,Old Mutual,Mininterior
2340,502261,ivonne rojas,50,F,Girardot,32,true,Proteccion,Minsalud
2341,288006,leandro jimenez,43,M,Valledupar,31,true,Colfondos,Null
2342,482873,javier pinto,58,F,Yopal,42,false,Old Mutual,Inpec
2343,436758,gonzalo santa,23,F,Riohacha,24,false,Null,Armada
2344,470562,helena vargas,36,M,Popayan,32,true,Old Mutual,Armada
2345,905081,karina serna,24,M,Bogota,40,false,Colpensiones,Null
2346,168094,katerina mendez,38,F,Armenia,30,true,Null,Inpec
2347,366922,dolores guzman,30,M,Manizales,22,false,Colfondos,Policia
2348,426116,kike alvarado,41,M,Yopal,42,true,Old Mutual,Mininterior
2349,899732,zulema ramirez,40,F,Bucaramanga,41,false,Old Mutual,Policia
2350,617707,lucas garcia,45,M,Riohacha,37,false,Fondo extranjero,Policia
2351,490067,karina romero,46,M,Sincelejo,37,true,Porvenir,Minsalud
2352,224886,raul salazar,48,F,Cartagena,25,true,Colpensiones,Minsalud
2353,351703,elias moreno,42,M,Pitalito,43,true,Fondo extranjero,Policia
2354,154090,jorge vega,36,F,Riohacha,29,true,Fondo extranjero,Policia
2355,487750,wenceslao silva,37,F,Sincelejo,27,true,Fondo extranjero,Minsalud
2356,540670,zacarias vargas,37,M,Pereira,29,false,Fondo extranjero,Null
2357,441340,patricia sanchez,37,M,Cartagena,36,false,Null,Null
2358,454605,francisco ramirez,31,M,Girardot,27,true,Colfondos,Inpec
2359,632498,nicolas soto,35,M,Ibague,21,false,Fondo extranjero,Inpec
2360,535019,luis gonzalez,30,F,Riohacha,41,true,Colfondos,Inpec
2361,275864,nerea ramirez,54,F,Bucaramanga,46,false,Fondo extranjero,Minsalud
2362,470642,silvia rodrigo,53,F,Manizales,47,false,Null,Minsalud
2363,949696,blanca santa,39,M,Arauquita,24,false,Porvenir,Mininterior
2364,826007,yolanda carrillo,26,F,Yopal,31,true,Colfondos,Null
2365,934040,gema perez,28,F,Armenia,43,false,Porvenir,Armada
2366,511901,pedro alvarez,55,F,Medellin,52,false,Proteccion,Inpec
2367,561651,jose bautista,35,F,Arauca,36,true,Colpensiones,Null
2368,166245,wenceslao torres,53,F,Bogota,58,false,Colfondos,Mininterior
2369,303012,diana sierra,54,M,Leticia,33,true,Colpensiones,Null
2370,560065,elsa delgado,27,F,Pitalito,22,true,Colpensiones,Policia
2371,831272,kevin pinto,44,F,Inirida,43,true,Old Mutual,Policia
2372,412004,kevin carrillo,42,M,Bogota,47,false,Fondo extranjero,Minsalud
2373,657695,vicente moreno,38,F,Valledupar,43,true,Old Mutual,Mininterior
2374,296727,olga serna,35,M,Yopal,37,true,Fondo extranjero,Mininterior
2375,460950,david valverde,49,M,Riohacha,44,true,Fondo extranjero,Null
2376,288682,violeta delgado,48,F,Leticia,46,true,Porvenir,Armada
2377,856517,zoe salazar,48,F,Yopal,44,false,Colfondos,Inpec
2378,234981,xavier perez,25,M,Riohacha,33,true,Null,Mininterior
2379,908815,blanca soto,43,F,Chia,43,false,Fondo extranjero,Null
2380,569081,dolores montero,60,F,Manizales,45,true,Old Mutual,Minsalud
2381,937707,quico gonzalez,26,M,Cali,39,true,Old Mutual,Mininterior
2382,234104,rosa delgado,41,M,Apartado,48,false,Null,Armada
