id_caracterizacion,cedula,nombre,entidadPublica,condecoraciones,hijosEntidadPublica,familiarPolicia,mayorEdadFamiliarPolicia,observacionesDisciplinarias,tipoInstitucionLegal,sanciones
3342,770528,zoraida hinojosa,Armada,false,true,true,true,ObservacionMininterior,Fiscalia,true
3343,356381,lucia lopez,Policia,true,false,false,true,ObservacionInpec,Contraloria,false
3344,716154,walter delgado,Null,true,false,true,false,Null,Procuraduria,true
3345,631479,pablo zapata,Armada,true,false,false,true,ObservacionArmada,Fiscalia,true
3346,496205,samuel salazar,Policia,false,false,true,true,Null,Null,true
3347,448858,teresa martinez,Inpec,false,false,true,false,ObservacionArmada,Procuraduria,false
3348,400614,ana garcia,Mininterior,true,false,false,false,ObservacionMinsalud,Fiscalia,false
3349,743507,zulema castro,Armada,false,false,true,false,ObservacionMininterior,Contraloria,false
3350,958189,marta quintero,Null,false,false,false,true,Null,Null,false
3351,508643,laura reyes,Minsalud,true,false,false,false,ObservacionInpec,Null,false
3352,761796,federico rojas,Minsalud,false,true,false,true,Null,Contraloria,true
3353,714383,benito fuentes,Policia,false,true,true,true,ObservacionMininterior,Contraloria,true
3354,238436,roberto cifuentes,Inpec,true,true,true,true,ObservacionMininterior,Null,true
3355,972914,samuel delgado,Minsalud,true,false,true,false,ObservacionMininterior,Fiscalia,true
3356,428906,leandro vargas,Null,true,true,true,false,ObservacionMinsalud,Contraloria,true
3357,286107,yolanda gomez,Minsalud,false,true,true,true,ObservacionArmada,Contraloria,false
3358,465114,teresa delgado,Policia,false,true,true,true,Null,Null,true
3359,527435,lucia cifuentes,Policia,true,false,true,false,Null,Fiscalia,true
3360,594313,tatiana reyes,Null,false,true,false,false,ObservacionArmada,Contraloria,true
3361,179857,ivana caro,Armada,false,false,true,true,ObservacionMininterior,Procuraduria,false
3362,551253,oscar montero,Null,true,true,false,true,ObservacionMininterior,Fiscalia,false
3363,231558,valeria soto,Null,false,false,false,true,ObservacionMinsalud,Fiscalia,true
3364,726424,susana pineda,Minsalud,false,false,true,true,ObservacionInpec,Null,true
3365,711894,robinson castro,Armada,true,false,true,false,ObservacionArmada,Null,true
3366,489484,sonia pino,Minsalud,true,false,true,false,ObservacionInpec,Contraloria,true
3367,894883,cristobal diaz,Null,false,false,false,true,ObservacionMininterior,Null,true
3368,488341,xavier salazar,Minsalud,false,true,false,true,ObservacionInpec,Fiscalia,true
3369,680372,david cruz,Inpec,true,true,true,false,ObservacionMinsalud,Fiscalia,true
3370,131453,david serrano,Mininterior,false,false,false,false,ObservacionMininterior,Contraloria,false
3371,332274,blanca quiroz,Null,false,true,true,true,ObservacionMininterior,Null,true
3372,536109,miriam martinez,Inpec,false,false,true,false,ObservacionInpec,Fiscalia,true
3373,908895,hugo alvarado,Armada,false,false,false,true,ObservacionMininterior,Null,false
3374,622216,gerardo bernal,Null,true,true,true,false,Null,Null,false
3375,844964,blanca pinto,Null,false,false,true,false,ObservacionInpec,Fiscalia,true
3376,990052,esteban hernandez,Armada,false,false,true,true,ObservacionInpec,Contraloria,true
3377,920618,beronica murillo,Policia,true,false,false,true,ObservacionMininterior,Fiscalia,false
3378,544381,gabriel carrillo,Inpec,true,true,true,true,ObservacionMinsalud,Null,true
3379,469370,ximena ferrari,Inpec,false,false,true,true,ObservacionMininterior,Contraloria,false
3380,509976,mario gomez,Null,true,true,true,false,ObservacionInpec,Fiscalia,true
3381,813868,juan castillo,Policia,false,true,false,true,ObservacionMinsalud,Null,true
3382,296472,quiana navarro,Null,true,false,true,false,ObservacionMinsalud,Null,true
3383,702864,guillermo gomez,Mininterior,false,false,true,false,Null,Fiscalia,false
3384,635558,patricia henao,Null,false,false,true,false,ObservacionArmada,Null,true
3385,674076,mariana salas,Inpec,false,false,false,true,ObservacionInpec,Procuraduria,true
3386,115542,olga fuentes,Null,true,false,true,false,ObservacionInpec,Null,true
3387,551726,nadia cifuentes,Policia,true,false,true,true,ObservacionInpec,Contraloria,true
3388,894999,kevin cifuentes,Policia,false,true,false,false,ObservacionArmada,Contraloria,false
3389,746093,ursula bernal,Mininterior,false,true,true,true,ObservacionMininterior,Fiscalia,false
3390,364423,ursula perez,Policia,true,true,false,true,ObservacionMinsalud,Null,false
3391,915188,isidro lopez,Mininterior,false,false,false,false,Null,Procuraduria,false
3392,372957,josue carrera,Null,false,false,false,false,Null,Procuraduria,false
3393,126064,zulema pino,Null,true,true,true,false,ObservacionArmada,Procuraduria,false
3394,818891,zacarias gomez,Mininterior,false,true,false,false,ObservacionMininterior,Contraloria,false
3395,328584,yolanda gil,Minsalud,true,true,true,false,Null,Null,false
3396,118590,karla vargas,Inpec,true,false,false,false,ObservacionMininterior,Fiscalia,true
3397,605805,ignacio david,Inpec,false,false,false,true,ObservacionMinsalud,Contraloria,false
3398,595937,fernando rodrigo,Minsalud,false,true,true,false,ObservacionInpec,Null,false
3399,327718,sofia sierra,Inpec,false,false,true,true,ObservacionArmada,Procuraduria,true
3400,691130,roberto montero,Null,false,false,false,false,ObservacionMininterior,Fiscalia,true
3401,244997,ignacio franco,Mininterior,false,true,false,false,Null,Procuraduria,true
3402,651266,gema mendez,Minsalud,false,true,true,false,Null,Procuraduria,true
3403,683179,veronica garcia,Mininterior,false,true,false,false,ObservacionInpec,Fiscalia,true
3404,355760,nicolas jimenez,Mininterior,false,false,true,true,Null,Null,false
3405,770574,oscar valverde,Mininterior,false,true,false,true,ObservacionMininterior,Null,true
3406,938229,marta rodrigo,Policia,false,true,true,true,ObservacionMinsalud,Procuraduria,false
3407,663398,fabiola martinez,Armada,false,false,true,false,ObservacionMininterior,Null,false
3408,543459,jorge gomez,Policia,false,true,true,true,ObservacionMinsalud,Null,true
3409,293075,sergio rodrigo,Inpec,true,true,true,false,ObservacionMinsalud,Contraloria,false
3410,732163,teresa perez,Inpec,false,false,true,false,ObservacionMininterior,Contraloria,true
3411,337828,urbano sarmiento,Minsalud,true,false,true,true,ObservacionInpec,Procuraduria,true
3412,542243,hugo fuentes,Inpec,false,false,false,false,ObservacionMinsalud,Fiscalia,false
3413,370895,graciela herrera,Policia,false,false,false,false,ObservacionInpec,Null,true
3414,760627,yadira soto,Policia,false,true,true,true,Null,Fiscalia,true
3415,780224,norma perez,Policia,false,false,true,false,ObservacionArmada,Contraloria,false
3416,909168,alfonso ruiz,Null,false,false,false,true,ObservacionMininterior,Null,false
3417,226062,gema cifuentes,Mininterior,false,false,true,true,Null,Null,false
3418,130552,daniela perez,Policia,false,false,false,true,ObservacionMininterior,Contraloria,true
3419,532524,benjamin david,Mininterior,true,true,false,false,Null,Contraloria,true
3420,925281,leandro vargas,Armada,false,true,true,true,ObservacionMinsalud,Fiscalia,true
3421,586505,nadia rodriguez,Mininterior,true,true,true,true,ObservacionMinsalud,Null,false
3422,949583,belan gil,Policia,false,true,true,false,ObservacionArmada,Contraloria,true
3423,990214,humberto hinojosa,Policia,true,false,false,true,ObservacionArmada,Null,true
3424,531434,lidia martinez,Null,true,false,true,false,Null,Procuraduria,true
3425,601827,marta zapata,Inpec,true,true,true,true,ObservacionInpec,Null,false
3426,901965,guillermo fuentes,Null,true,true,false,true,ObservacionMinsalud,Contraloria,false
3427,515299,montserrat fuentes,Armada,true,true,false,true,Null,Null,false
3428,166851,alberto torres,Policia,false,false,false,false,ObservacionMinsalud,Fiscalia,false
3429,960652,sonia santa,Minsalud,true,false,false,false,ObservacionInpec,Contraloria,true
3430,243516,jorge cruz,Null,true,false,true,false,Null,Contraloria,true
3431,663289,pablo rojas,Minsalud,false,true,true,false,ObservacionArmada,Contraloria,true
3432,306507,iris castillo,Mininterior,true,false,true,false,ObservacionInpec,Null,true
3433,894360,sergio gomez,Mininterior,true,true,true,false,ObservacionMininterior,Fiscalia,false
3434,861806,graciela maron,Armada,true,true,true,false,ObservacionInpec,Null,false
3435,935541,valeria ramirez,Mininterior,false,false,true,true,ObservacionInpec,Null,true
3436,494452,angela perez,Minsalud,false,false,true,true,ObservacionMinsalud,Procuraduria,true
3437,210148,samuel soto,Mininterior,true,true,false,false,ObservacionInpec,Contraloria,true
3438,419538,teresa vasquez,Null,true,true,false,false,ObservacionMininterior,Procuraduria,false
3439,324864,ursula pineda,Minsalud,false,true,true,true,ObservacionInpec,Procuraduria,false
3440,287618,fabiola delgado,Armada,false,true,true,false,ObservacionArmada,Fiscalia,true
3441,489615,felicia mora,Armada,true,false,false,false,ObservacionInpec,Fiscalia,true
3442,157452,barbara romero,Mininterior,false,false,true,true,ObservacionMinsalud,Procuraduria,false
3443,523255,helena delgado,Policia,true,false,false,false,ObservacionMininterior,Fiscalia,true
3444,200053,tomas vega,Policia,false,false,true,true,ObservacionArmada,Null,false
3445,947289,pablo rojas,Policia,false,true,true,true,ObservacionInpec,Fiscalia,false
3446,114825,pablo sarmiento,Armada,false,true,true,false,ObservacionMinsalud,Contraloria,false
3447,990350,norma reyes,Armada,true,false,true,false,ObservacionArmada,Contraloria,true
3448,295661,diana serna,Armada,true,false,false,false,ObservacionInpec,Null,true
3449,607938,karla pardo,Mininterior,false,false,false,false,ObservacionMininterior,Null,false
3450,461112,elsa alfaro,Inpec,true,false,true,true,Null,Null,false
3451,446664,jorge flores,Policia,false,true,true,false,ObservacionInpec,Null,false
3452,765011,zulema vega,Inpec,false,true,false,false,ObservacionArmada,Fiscalia,true
3453,343241,nadia salazar,Policia,false,true,true,true,ObservacionMininterior,Fiscalia,false
3454,397660,ivan castillo,Policia,true,true,false,false,ObservacionMinsalud,Procuraduria,true
3455,124991,barbara guzman,Armada,true,true,true,true,ObservacionMinsalud,Contraloria,true
3456,782397,zoraida martinez,Policia,false,false,false,true,ObservacionArmada,Contraloria,false
3457,979591,juan gomez,Null,true,false,false,true,ObservacionMinsalud,Null,false
3458,235494,tatiana castro,Mininterior,false,true,false,true,ObservacionMininterior,Null,true
3459,400179,diana soto,Armada,false,true,true,false,Null,Contraloria,true
3460,145299,zulema rodriguez,Policia,false,true,true,true,ObservacionMinsalud,Procuraduria,true
3461,421103,roberto vega,Armada,false,false,true,false,Null,Contraloria,true
3462,161032,ivana serrano,Minsalud,true,true,true,false,ObservacionArmada,Null,true
3463,488826,ricardo lopez,Mininterior,false,false,true,true,ObservacionMinsalud,Null,false
3464,617014,olga gonzalez,Armada,true,false,false,false,ObservacionArmada,Contraloria,false
3465,863436,yolanda soto,Policia,true,false,false,true,ObservacionInpec,Contraloria,true
3466,511116,hugo ferrari,Inpec,true,true,false,false,ObservacionMinsalud,Fiscalia,false
3467,517355,andres medina,Policia,true,false,false,true,ObservacionInpec,Contraloria,false
3468,869448,urbano delgado,Policia,false,true,true,true,Null,Null,true
3469,555998,oscar martinez,Mininterior,false,true,false,false,ObservacionInpec,Procuraduria,false
3470,812203,yolanda rojas,Minsalud,false,true,true,true,Null,Procuraduria,true
3471,801262,gonzalo jimenez,Policia,false,true,true,true,ObservacionArmada,Contraloria,true
3472,973485,karla marin,Policia,false,true,false,false,ObservacionInpec,Fiscalia,true
3473,504698,xavier alvarado,Policia,false,false,false,true,ObservacionMininterior,Procuraduria,false
3474,819361,roberto delgado,Inpec,false,true,false,false,ObservacionMininterior,Null,false
3475,407020,oscar garcia,Inpec,false,true,false,true,ObservacionMininterior,Contraloria,false
3476,896567,lidia barrios,Policia,true,true,false,false,ObservacionInpec,Fiscalia,false
3477,852325,tomas gonzalez,Policia,true,false,true,false,ObservacionMininterior,Contraloria,true
3478,884230,ximena medina,Inpec,false,false,true,true,ObservacionMininterior,Contraloria,true
3479,944184,yasmin vargas,Policia,false,false,true,true,ObservacionInpec,Procuraduria,false
3480,509385,felipe vega,Armada,false,false,true,true,ObservacionMininterior,Procuraduria,true
3481,729844,helena martinez,Policia,true,true,true,false,ObservacionArmada,Fiscalia,false
3482,334560,kevin gonzalez,Minsalud,false,true,false,true,ObservacionMininterior,Contraloria,false
3483,961407,kike castro,Inpec,false,true,false,true,Null,Fiscalia,true
3484,543962,pablo henao,Armada,true,true,false,false,ObservacionMininterior,Procuraduria,false
3485,292875,pablo vazquez,Minsalud,false,true,false,true,ObservacionInpec,Procuraduria,false
3486,416412,david guzman,Armada,false,true,false,true,ObservacionMinsalud,Fiscalia,true
3487,572570,samuel ramirez,Armada,false,false,false,false,Null,Contraloria,false
3488,337219,hugo cifuentes,Armada,true,false,false,false,Null,Null,false
3489,273847,pablo castillo,Armada,true,true,true,false,Null,Fiscalia,false
3490,829251,jorge hernandez,Mininterior,true,true,false,false,ObservacionMinsalud,Procuraduria,false
3491,965269,eugenia fuentes,Policia,true,false,false,true,ObservacionMininterior,Null,false
3492,220251,jorge caro,Inpec,true,true,false,true,ObservacionInpec,Fiscalia,true
3493,680818,victor salazar,Mininterior,true,true,true,false,ObservacionMinsalud,Contraloria,false
3494,411121,zoraida soto,Inpec,true,true,true,true,ObservacionMininterior,Procuraduria,false
3495,685923,kike gonzalez,Policia,false,false,false,true,ObservacionArmada,Contraloria,true
3496,321446,tomas guzman,Null,true,false,false,true,ObservacionMinsalud,Fiscalia,false
3497,543099,tomas reyes,Inpec,false,true,true,false,ObservacionInpec,Null,true
3498,314825,ximena navarro,Inpec,false,true,false,false,ObservacionArmada,Procuraduria,true
3499,629545,luis gomez,Mininterior,true,true,false,false,ObservacionMinsalud,Procuraduria,true
3500,302389,benito guzman,Policia,true,true,true,true,ObservacionMininterior,Fiscalia,false
3501,152407,rosa salazar,Mininterior,false,false,false,false,ObservacionMinsalud,Fiscalia,false
3502,357453,xavier rodrigo,Null,true,false,false,true,Null,Procuraduria,true
3503,161228,carmen hernandez,Inpec,false,true,false,true,Null,Null,false
3504,664944,karla perez,Armada,true,false,true,true,ObservacionMininterior,Procuraduria,false
3505,976911,cesar salazar,Null,false,true,true,false,ObservacionMinsalud,Procuraduria,true
3506,658257,teresa rivas,Inpec,false,false,true,false,ObservacionMinsalud,Fiscalia,true
3507,197825,daniela hernandez,Minsalud,false,true,true,false,ObservacionMinsalud,Fiscalia,true
3508,938392,raul alvarado,Armada,true,false,false,false,ObservacionMininterior,Null,true
3509,645871,federico rodrigo,Inpec,true,true,true,true,ObservacionInpec,Fiscalia,true
3510,402519,luis barrios,Inpec,true,true,true,true,ObservacionMinsalud,Procuraduria,true
3511,878264,yolanda sarmiento,Mininterior,false,true,true,true,Null,Procuraduria,false
3512,428624,raul lopez,Armada,true,true,true,false,Null,Procuraduria,false
3513,495103,claudia morales,Policia,false,true,true,true,ObservacionMininterior,Procuraduria,true
3514,505117,esteban valenzuela,Armada,false,true,false,false,Null,Null,false
3515,726796,nadia roberto,Policia,false,false,false,true,Null,Contraloria,true
3516,367618,elias perez,Inpec,true,false,true,false,ObservacionMininterior,Fiscalia,false
3517,734442,miriam torres,Minsalud,false,true,true,true,ObservacionInpec,Fiscalia,false
3518,661594,alfonso quintana,Null,true,true,true,true,ObservacionArmada,Fiscalia,true
3519,551890,carmen vanegas,Policia,false,false,true,true,Null,Contraloria,true
3520,959142,ignacio perez,Mininterior,false,true,false,true,Null,Fiscalia,true
3521,306705,zulema fuentes,Policia,false,false,false,true,ObservacionMininterior,Null,false
3522,939664,diana hernandez,Mininterior,false,false,true,true,ObservacionMininterior,Contraloria,true
3523,159524,esteban santa,Armada,true,false,false,false,ObservacionMininterior,Null,true
